ID	index	Product	CHEBI Label		CHEBI ID	Concentration
PESTON:0711089	11089	LINDAFORTE 90	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0711090	11090	LINDAGARB	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0711091	11091	LINDANE 25	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0711092	11092	LINDANE CHEMIA	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0711093	11093	LINDANE G-3	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0711094	11094	LINDANO 25 EC	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0711095	11095	LINDANO 25 PB	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0711096	11096	LINDANO GRANULARE BAYER	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0711097	11097	LINDANO PB 25	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0711098	11098	LINDASAR 90	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0711099	11099	LINDASCAM	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0711101	11101	LINDATERRA 3G	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	3
PESTON:0711102	11102	LINDAVIS G	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	3
PESTON:0711133	11133	LINGEX 25	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0711134	11134	LINGEX FORTE	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0711141	11141	LINTOX 1 GRANULARE	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	1
PESTON:0711142	11142	LINTOX 2 GRANULARE	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	2
PESTON:0711143	11143	LINTOX 3 GRANULARE	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	3
PESTON:0711144	11144	LINTOX CEREALI	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0716284	16284	RODAN L 30	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0716578	16578	SALVAGRANO POLVERE	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0716708	16708	SARGAMMA 3 G	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	5
PESTON:0716922	16922	SEMEFIL NT	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0717350	17350	SILGAMMA	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0717452	17452	SILSOL	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0717453	17453	SILSOL 15 PB	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0717454	17454	SILSOL 3	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0717455	17455	SILSOL 3 GRANULARE	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	3
PESTON:0717456	17456	SILSOL 5	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0717457	17457	SILSOL CEREALI	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	0
PESTON:0717700	17700	SIVAMLIN 90	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0717701	17701	SIVAMLIN P2 GRANULARE	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0717702	17702	SIVAMLIN P2 GRANULARE	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	2
PESTON:0717703	17703	SIVAMLIN P3 GRANULARE	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	2.9
PESTON:0718267	18267	STREUNEX GRANULARE	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0718942	18942	TERLIN 3G	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	3
PESTON:0719032	19032	TEXAN F	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0719247	19247	TIOGAMMA INIDORO 90	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0719589	19589	TOXINODORO 3G	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	3
PESTON:0719591	19591	TOXOL	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	
PESTON:0720377	20377	VERDEGAMMA INODORO	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	1
PESTON:0720389	20389	VERDERIN E	_-hexachlorocyclohexane	Active Ingredient	CHEBI:32888	0
PESTON:0701124	1124	ANTAK	1-(Methylthio)-1-hexanethiol	Active Ingredient	CHEBI:173728	79
PESTON:0701192	1192	ANTIGERMOGLIO TABACCO	1-(Methylthio)-1-hexanethiol	Active Ingredient	CHEBI:173728	79
PESTON:0705751	5751	DE-SPROUT	1-(Methylthio)-1-hexanethiol	Active Ingredient	CHEBI:173728	79
PESTON:0705752	5752	DE-SPROUT N	1-(Methylthio)-1-hexanethiol	Active Ingredient	CHEBI:173728	79
PESTON:0707628	7628	FAIR-TAC TM	1-(Methylthio)-1-hexanethiol	Active Ingredient	CHEBI:173728	78.5
PESTON:0714632	14632	POINT	1-(Methylthio)-1-hexanethiol	Active Ingredient	CHEBI:173728	79
PESTON:0714633	14633	POINT AK	1-(Methylthio)-1-hexanethiol	Active Ingredient	CHEBI:173728	79
PESTON:0716472	16472	ROYALTAC	1-(Methylthio)-1-hexanethiol	Active Ingredient	CHEBI:173728	78.4
PESTON:0716473	16473	ROYALTAC N	1-(Methylthio)-1-hexanethiol	Active Ingredient	CHEBI:173728	78.4
PESTON:0718080	18080	SPROUT-TAC	1-(Methylthio)-1-hexanethiol	Active Ingredient	CHEBI:173728	79
PESTON:0718555	18555	TABOIL	1-(Methylthio)-1-hexanethiol	Active Ingredient	CHEBI:173728	78.4
PESTON:0700629	629	AGROGAS	1,1-dimethylaziridinium	Active Ingredient	CHEBI:50947	
PESTON:0703759	3759	CERENONE D	1,1-dimethylaziridinium	Active Ingredient	CHEBI:50947	
PESTON:0705646	5646	DELETAR	1,1-dimethylaziridinium	Active Ingredient	CHEBI:50947	
PESTON:0706447	6447	DM 34	1,1-dimethylaziridinium	Active Ingredient	CHEBI:50947	
PESTON:0700302	302	ADDITIVO AS	1,2,3-trimethylbenzene	Active Ingredient	CHEBI:34037	49
PESTON:0701180	1180	ANTIDERIVA SCHERING	1,2,3-trimethylbenzene	Active Ingredient	CHEBI:34037	49
PESTON:0708048	8048	FITOFIL ASG	1,2,3-trimethylbenzene	Active Ingredient	CHEBI:34037	
PESTON:0701093	1093	ANGUITOX	1,2-dibromoethane	Active Ingredient	CHEBI:28534	
PESTON:0706448	6448	DM 34 F	1,2-dibromoethane	Active Ingredient	CHEBI:28534	
PESTON:0706531	6531	DOWFUME EB 5	1,2-dibromoethane	Active Ingredient	CHEBI:28534	
PESTON:0706760	6760	EDABROM 750	1,2-dibromoethane	Active Ingredient	CHEBI:28534	
PESTON:0708741	8741	FUMITER	1,2-dibromoethane	Active Ingredient	CHEBI:28534	
PESTON:0709620	9620	GRANOSAN B/5	1,2-dibromoethane	Active Ingredient	CHEBI:28534	
PESTON:0709628	9628	GRANOVIT D E	1,2-dibromoethane	Active Ingredient	CHEBI:28534	
PESTON:0713102	13102	NEMACLOR	1,2-dibromoethane	Active Ingredient	CHEBI:28534	
PESTON:0716714	16714	SARIAFUME	1,2-dibromoethane	Active Ingredient	CHEBI:28534	
PESTON:0705535	5535	DD FUM	1,2-dihydrophenanthrene-1,2-diol	Active Ingredient	CHEBI:37475	
PESTON:0700002	2	1,3-D SOIL FUMIGANT	1,3-dichloropropene	Active Ingredient	CHEBI:18918	98
PESTON:0701086	1086	ANEMAPENE	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0701091	1091	ANGUICID	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92
PESTON:0704411	4411	CONDORSIS	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0704412	4412	CONDORSIS 97 II	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0704413	4413	CONDORSIS E	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0704414	4414	CONDORSIS EC 2012	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0704415	4415	CONDORSIS EC 2013	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0704416	4416	CONDORSIS EC 2014	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0704417	4417	CONDORSIS EC 2015	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0704418	4418	CONDORSIS EC 2016	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0704419	4419	CONDORSIS EC 2017	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0704420	4420	CONDORSIS EC 2018	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0704421	4421	CONDORSIS EC 2019	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0704422	4422	CONDORSIS EC 2020	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0704423	4423	CONDORSIS EC 2021	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0704424	4424	CONDORSIS EC DRIP	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0704425	4425	CONDORSIS EC ORTICOLE	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0704426	4426	CONDORSIS F	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0704427	4427	CONDORSIS F-II	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0704428	4428	CONDORSIS II	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0704429	4429	CONDORSIS II 2012	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0704430	4430	CONDORSIS II 2013	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0704431	4431	CONDORSIS II 2014	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0704432	4432	CONDORSIS II 2015	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0704433	4433	CONDORSIS II 2016	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0704434	4434	CONDORSIS II 2018	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0704435	4435	CONDORSIS II 2018 BARBABIETOLA	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0704436	4436	CONDORSIS II 2019	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0704437	4437	CONDORSIS II 2020	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0704438	4438	CONDORSIS II ORTICOLE	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0704439	4439	CONDORSIS II SOIL	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0705418	5418	DAFODIL	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0705534	5534	DD 92 SCHERING	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0705536	5536	D-D SOIL	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0705537	5537	D-D SOIL FUMIGANT KST	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0705538	5538	D-D SOIL III	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0705539	5539	DD SOIL IV	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0705540	5540	D-D SOIL IX	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0705541	5541	D-D SOIL V	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0705542	5542	D-D SOIL VI	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0705543	5543	D-D SOIL VII	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0705544	5544	D-D SOIL VIII	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0705545	5545	D-D SOIL X	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0705546	5546	D-D SOIL XI	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0705547	5547	D-D SOIL XII	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0705548	5548	D-D SOIL XIII	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0705549	5549	DD-SOIL FUMIGANT	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0705550	5550	DD-SOIL II (AUTORIZZAZIONE ECCEZIONALE 1,3-DICHLOROPROPENE)	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0705821	5821	DICAFFARO	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0705925	5925	DIDICLOR 2 (AUTORIZZAZIONE ECCEZIONALE 1,3-DICHLOROPROPENE)	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0705926	5926	DIDICLOR 3 (AUTORIZZAZIONE ECCEZIONALE 1,3 DICHLOROPROPENE)	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0705927	5927	DIDICLOR 4	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0705928	5928	DIDICLOR 5	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0705929	5929	DIDICLOR 6	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0705930	5930	DIDICLOR L (AUTORIZZAZIONE ECCEZIONALE 1,3-DICLOROPROPENE)	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0705931	5931	DIDIFUM	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92
PESTON:0705932	5932	DIDIPRO (AUTORIZZAZIONE ECCEZIONALE 1,3-DICHLOROPROPENE)	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0706001	6001	DIGEO 97	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0706002	6002	DIGEO 97 II	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0706003	6003	DIGEO II	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0706004	6004	DIGEO III	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0706005	6005	DIGEO III ORTICOLE	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0706006	6006	DIGEO IV	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0706007	6007	DIGEO IX	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0706008	6008	DIGEO V	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0706009	6009	DIGEO VI	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0706010	6010	DIGEO VII	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0706011	6011	DIGEO VIII	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0706012	6012	DIGEO X	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0706013	6013	DIGEO XI	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0706014	6014	DIGEO XII	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0706015	6015	DIGEO XIII	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0706395	6395	DI-TRAPEX	1,3-dichloropropene	Active Ingredient	CHEBI:18918	20
PESTON:0707949	7949	FESONE	1,3-dichloropropene	Active Ingredient	CHEBI:18918	78
PESTON:0707950	7950	FESONE 2	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0709024	9024	GASOL DD	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0709081	9081	GEOCLEAN	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0709082	9082	GEOCLEAN 2020	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0709083	9083	GEOCLEAN 2021	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0709084	9084	GEOCLEAN CE	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0709085	9085	GEOCLEAN CERTIS	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0709086	9086	GEOCLEAN II	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0709087	9087	GEOCLEAN III	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0709088	9088	GEOCLEAN IV	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0709089	9089	GEOCLEAN KST	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0709090	9090	GEOCLEAN NEMA	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0709091	9091	GEOCLEAN V	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0709092	9092	GEOCLEAN VI	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0709093	9093	GEOCLEAN VII	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0709094	9094	GEOCLEAN VIII	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0709095	9095	GEOCLEAN VIII BARBABIETOLA	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.5
PESTON:0709753	9753	GUICIDAN	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92
PESTON:0710191	10191	IPOSOL	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0712912	12912	MSD SCHERING	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0713110	13110	NEMADID	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0713112	13112	NEMADIENE 100	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0713117	13117	NEMAFUM	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0713118	13118	NEMAREX	1,3-dichloropropene	Active Ingredient	CHEBI:18918	1180.0 g/l
PESTON:0713120	13120	NEMASAR	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0713127	13127	NEMATOX	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92.3
PESTON:0713128	13128	NEMATOX III	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0714309	14309	PEROPAL OM	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0714311	14311	PEROPAL OMT	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0714573	14573	PLANTONE	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0714574	14574	PLANTONE 2 (AUTORIZZAZIONE ECCEZIONALE 1,3-DICLOROPROPENE)	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0714575	14575	PLANTONE 3 (AUTORIZZAZIONE ECCEZIONALE 1,3-DICHLOROPROPENE)	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0714576	14576	PLANTONE 97 (AUTORIZZAZIONE ECCEZIONALE 1,3-DICHLOROPROPENE)	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0714577	14577	PLANTONE EXTRA	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0714578	14578	PLANTONE FORTE	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0714579	14579	PLANTONE PLUS	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0714580	14580	PLANTONE PRO (AUTORIZZAZIONE ECCEZIONALE 1,3 DICHLOROPROPENE)	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0717347	17347	SILFUM	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92
PESTON:0717367	17367	SILKEFON S	1,3-dichloropropene	Active Ingredient	CHEBI:18918	6
PESTON:0717426	17426	SILPRENE II	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92
PESTON:0717428	17428	SILPROPAN D	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92
PESTON:0718740	18740	TECNIFUM 100	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0718768	18768	TEDANE COMBI PB	1,3-dichloropropene	Active Ingredient	CHEBI:18918	6
PESTON:0718805	18805	TELONE	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0718806	18806	TELONE	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0718807	18807	TELONE 94EC	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0718808	18808	TELONE 97	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0718809	18809	TELONE 97 II	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0718810	18810	TELONE E	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0718811	18811	TELONE EC	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0718812	18812	TELONE EC 2012	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0718813	18813	TELONE EC 2013	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0718814	18814	TELONE EC 2014	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0718815	18815	TELONE EC 2015	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0718816	18816	TELONE EC 2016	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0718817	18817	TELONE EC 2017	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0718818	18818	TELONE EC 2018	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0718819	18819	TELONE EC 2019	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0718820	18820	TELONE EC 2020	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0718821	18821	TELONE EC DRIP	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0718822	18822	TELONE EC ORTICOLE	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0718823	18823	TELONE II	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0718824	18824	TELONE II	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0718825	18825	TELONE II 2012	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0718826	18826	TELONE II 2013	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0718827	18827	TELONE II 2014	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0718828	18828	TELONE II 2015	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0718829	18829	TELONE II 2016	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0718830	18830	TELONE II 2017	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0718831	18831	TELONE II 2018	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0718832	18832	TELONE II 2018 BARBABIETOLA	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0718833	18833	TELONE II 2019	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0718834	18834	TELONE II 2020	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0718835	18835	TELONE II 2021	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0718836	18836	TELONE II ORTICOLE	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0718837	18837	TELONE II SOIL	1,3-dichloropropene	Active Ingredient	CHEBI:18918	97
PESTON:0718972	18972	TERREX	1,3-dichloropropene	Active Ingredient	CHEBI:18918	19
PESTON:0719937	19937	TRIPICRIN 2021	1,3-dichloropropene	Active Ingredient	CHEBI:18918	94
PESTON:0720495	20495	VIDDEN D	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0720496	20496	VIDDEN D RAVIT	1,3-dichloropropene	Active Ingredient	CHEBI:18918	
PESTON:0720497	20497	VIDDEN D SIAPA	1,3-dichloropropene	Active Ingredient	CHEBI:18918	92
PESTON:0700321	321	ADESIL A	1,4-bis(2-ethylhexyl) sulfosuccinate	Active Ingredient	CHEBI:534	9
PESTON:0701951	1951	BAGNANTE AC	1,4-bis(2-ethylhexyl) sulfosuccinate	Active Ingredient	CHEBI:534	10
PESTON:0701960	1960	BAGNANTE AG N	1,4-bis(2-ethylhexyl) sulfosuccinate	Active Ingredient	CHEBI:534	10
PESTON:0701961	1961	BAGNANTE AGN L	1,4-bis(2-ethylhexyl) sulfosuccinate	Active Ingredient	CHEBI:534	40
PESTON:0701975	1975	BAGNANTE GREEN	1,4-bis(2-ethylhexyl) sulfosuccinate	Active Ingredient	CHEBI:534	10
PESTON:0701978	1978	BAGNANTE MANICA	1,4-bis(2-ethylhexyl) sulfosuccinate	Active Ingredient	CHEBI:534	10
PESTON:0706174	6174	DIPPER	1,4-bis(2-ethylhexyl) sulfosuccinate	Active Ingredient	CHEBI:534	9
PESTON:0712653	12653	MIRANDA VERDE	1,4-bis(2-ethylhexyl) sulfosuccinate	Active Ingredient	CHEBI:534	10
PESTON:0715302	15302	PULIFRUT	1,4-bis(2-ethylhexyl) sulfosuccinate	Active Ingredient	CHEBI:534	10
PESTON:0715303	15303	PULIFRUT L	1,4-bis(2-ethylhexyl) sulfosuccinate	Active Ingredient	CHEBI:534	12
PESTON:0720246	20246	VALSOL	1,4-bis(2-ethylhexyl) sulfosuccinate	Active Ingredient	CHEBI:534	4
PESTON:0706739	6739	ECODIAN CT	13E-Octadecenyl acetate	Active Ingredient	CHEBI:180269	18.8
PESTON:0706741	6741	ECODIAN CT 18	13E-Octadecenyl acetate	Active Ingredient	CHEBI:180269	0.20%
PESTON:0706743	6743	ECODIAN CT 19	13E-Octadecenyl acetate	Active Ingredient	CHEBI:180269	18.8 mg
PESTON:0710309	10309	ISONET L A PLUS	13E-Octadecenyl acetate	Active Ingredient	CHEBI:180269	11
PESTON:0715616	15616	RAK 1+2 FORTE	13E-Octadecenyl acetate	Active Ingredient	CHEBI:180269	226.0 mg
PESTON:0702758	2758	BIOOTWIN L +	13Z-Octadecenyl acetate	Active Ingredient	CHEBI:180268	670 g/kgg
PESTON:0702760	2760	BIOOTWIN L E	13Z-Octadecenyl acetate	Active Ingredient	CHEBI:180268	393 g/kgg
PESTON:0703822	3822	CHARAN OFM	13Z-Octadecenyl acetate	Active Ingredient	CHEBI:180268	1.5
PESTON:0703836	3836	CHECKMATE OFM	13Z-Octadecenyl acetate	Active Ingredient	CHEBI:180268	0.8
PESTON:0703839	3839	CHECKMATE OFM-F	13Z-Octadecenyl acetate	Active Ingredient	CHEBI:180268	1.5
PESTON:0703852	3852	CHECKMATE PUFFER LB/EA	13Z-Octadecenyl acetate	Active Ingredient	CHEBI:180268	9.10%
PESTON:0703854	3854	CHECKMATE PUFFER OFM	13Z-Octadecenyl acetate	Active Ingredient	CHEBI:180268	0.80%
PESTON:0703968	3968	CIDETRAK OFM	13Z-Octadecenyl acetate	Active Ingredient	CHEBI:180268	
PESTON:0706730	6730	ECODIAN CIDIA	13Z-Octadecenyl acetate	Active Ingredient	CHEBI:180268	0.6 mg
